model_id,proposed_domain_trait,proposed_domain_rank,local_domain_trait,local_domain_rank,accuracy_0_100,accuracy_rank
Sharathhebbar24/code_gpt2_mini_model,-2.098890825627739,4108,-2.0725195745036875,4126,24.83702737940026,3909
BEE-spoke-data/smol_llama-101M-GQA,-2.101436956338151,4109,-2.0666617993904346,4121,24.576271186440678,3961
AIChenKai/TinyLlama-1.1B-Chat-v1.0-x2-MoE,-2.1015613848147967,4110,-1.8831818872377817,4037,23.728813559322035,4215
BFauber/opt125m_10e5_10ep,-2.1017141454353694,4111,-1.8534340803964755,3988,23.92438070404172,4175
22h/open-cabrita3b,-2.1028686540885757,4112,-1.8483482988749331,3979,23.859191655801826,4197
Felladrin/Llama-68M-Chat-v1,-2.103243115663822,4113,-2.114461299158157,4169,24.51108213820078,4060
h4rz3rk4s3/TinyPoliticaLlama-1.1B,-2.103503558892429,4114,-1.9281363948339751,4062,24.70664928292047,3937
Danielbrdz/Barcenas-Tiny-1.1b-DPO,-2.1036286387869536,4115,-1.871337296790783,4023,23.859191655801826,4198
DatPySci/pythia-1b-dpo-full,-2.104007222784436,4116,-1.8952654195445509,4049,23.989569752281618,4161
ewqr2130/alignment-handbook-zephyr-7b_ppostep_100,-2.1053719725630526,4117,-1.8534340803964755,3996,23.92438070404172,4189
senseable/moe-x33,-2.1063189395484274,4118,-2.1144950030018705,4241,24.576271186440678,4043
kevin009/lamatama,-2.106690433205185,4119,-1.87328580548947,4028,24.11994784876141,4142
abhinand/TinyLlama-1.1B-OpenHermes-2.5-Chat-v0.1-sft,-2.1071654614656765,4120,-1.898250097031336,4051,24.771838331160364,3922
ethzanalytics/pythia-31m,-2.1076920770877257,4121,-2.0165047627512336,4101,24.445893089960887,4089
vilm/Mixsmol-4x400M-v0.1-epoch1,-2.107775637654084,4122,-2.1144950030018705,4247,24.576271186440678,4049
h4rz3rk4s3/TinyParlaMintLlama-1.1B,-2.1093019931068326,4123,-1.862151059174456,4013,24.2503259452412,4120
Sharathhebbar24/chat_gpt2_dpo,-2.1096087938781127,4124,-2.103098025589643,4151,24.83702737940026,3908
ToastyPigeon/smolphin-test1,-2.1101735839486446,4125,-2.0093015158221292,4096,25.814863102998697,3825
DatPySci/pythia-1b-sft-full,-2.1120706106737086,4126,-1.8926632018788276,4044,23.989569752281618,4162
vilm/Mixsmol-4x400M-v0.1-epoch2,-2.1123139242599973,4127,-2.1144950030018705,4248,24.576271186440678,4050
Evaloric/Evaloric-1.1B-test,-2.114046807855362,4128,-2.099436752185172,4146,24.2503259452412,4117
ewqr2130/TinyLamma-SFT,-2.1143075975416794,4129,-1.906955187132083,4055,24.576271186440678,4013
KnutJaegersberg/Deacon-1b,-2.1157290717236252,4130,-1.9527272990987816,4071,25.358539765319428,3851
jeff31415/TinyLlama-1.1B-1T-OpenOrca,-2.1164601893213844,4131,-2.0245370503374605,4104,23.663624511082137,4227
kenhktsui/nano-phi-115M-v0.1,-2.117596195499968,4132,-2.1145491768266163,4256,24.641460234680572,3958
alnrg2arg/test,-2.1177740192974053,4133,-1.8261869764910383,3956,23.92438070404172,4188
uukuguy/speechless-coder-ds-1.3b,-2.1184444726199123,4134,-1.990342995707114,4090,23.598435462842243,4232
Sharathhebbar24/math_gpt2_sft,-2.1190959984238487,4135,-2.0911114188441173,4139,25.293350717079534,3861
Felladrin/Minueza-32M-Base,-2.121256134828541,4136,-2.099832127195796,4148,23.859191655801826,4200
AI-Sweden-Models/gpt-sw3-356m-instruct,-2.1218578102762944,4137,-2.0821301333189175,4131,24.38070404172099,4095
ToastyPigeon/smolphin-test-stack,-2.1227504255838574,4138,-2.105223869905535,4155,24.445893089960887,4086
0x7o/BulgakovLM-3B,-2.1235896369780924,4139,-2.1212826895172645,4265,24.38070404172099,4094
M4-ai/TinyMistral-6x248M-Instruct,-2.123866371358391,4140,-2.0994445188085953,4147,24.576271186440678,3974
instructkr/ko-wand-136M,-2.124850308722603,4141,-1.9981304460202385,4094,24.70664928292047,3938
BFauber/opt350m_10e6,-2.1248839427688155,4142,-2.09766459108212,4144,24.315514993481095,4110
xaviviro/OpenHermes-2.5-FLOR-6.3B,-2.1249487510071408,4143,-2.0230720061634777,4103,25.488917861799216,3846
TommyZQ/tmm-1b,-2.1252749323651443,4144,-2.104382379756145,4153,24.902216427640155,3895
Isotonic/TinyMixtral-4x248M-MoE,-2.1282699729557297,4145,-2.111890944320891,4164,24.641460234680572,3946
Cheng98/llama-39m,-2.12915180888587,4146,-2.091975697889234,4140,24.771838331160364,3920
Evaloric/Evaloric-1.1B-V.0.1,-2.129517164617393,4147,-1.9260080588505688,4061,25.488917861799216,3844
juhwanlee/gemma-7B-alpaca-case-1-3,-2.131332786003912,4148,-2.1144950030018705,4222,24.576271186440678,4021
